timestamp,acceleration.x,acceleration.y,acceleration.z
1.487305018996e+12,-0.10,0.03,0.92
1.487305019492e+12,-0.08,0.03,0.97
1.487305019989e+12,-0.08,-0.03,1.00
1.487305020499e+12,-0.14,-0.03,1.02
1.487305020979e+12,-0.11,-0.00,0.98
1.487305021491e+12,-0.07,-0.07,1.02
1.48730502199e+12,-0.11,-0.02,1.05
1.487305022483e+12,-0.09,-0.01,1.00
1.487305022979e+12,-0.12,-0.02,1.00
1.487305023477e+12,-0.08,-0.09,1.04
1.48730502399e+12,-0.08,-0.14,1.05
1.487305024468e+12,-0.10,-0.03,0.99
1.487305024979e+12,-0.14,-0.03,1.08
1.487305025475e+12,-0.10,-0.03,1.08
1.487305025972e+12,-0.08,0.02,1.04
1.487305026467e+12,-0.12,-0.05,0.98
1.487305026962e+12,-0.04,0.01,0.99
1.48730502746e+12,-0.10,-0.03,1.00
1.487305027939e+12,-0.08,-0.00,0.95
1.487305028388e+12,-0.09,0.00,0.92
1.487305028882e+12,-0.08,-0.07,0.96
1.487305029379e+12,-0.15,-0.09,1.01
1.487305029891e+12,-0.14,-0.04,1.04
1.487305030369e+12,-0.11,-0.11,0.99
1.487305030866e+12,-0.07,-0.14,0.98
1.487305031363e+12,-0.12,-0.09,0.99
1.487305031859e+12,-0.10,-0.03,0.96
1.487305032338e+12,-0.15,-0.09,0.97
1.487305032849e+12,-0.12,-0.07,1.06
1.487305033347e+12,-0.08,-0.11,1.02
1.487305033842e+12,-0.12,-0.10,0.98
1.487305034339e+12,-0.07,-0.12,1.00
1.487305034834e+12,-0.11,-0.07,0.96
1.48730503533e+12,-0.14,-0.08,1.06
1.487305035827e+12,-0.12,-0.14,1.00
1.487305036322e+12,-0.10,-0.08,0.96
1.487305036818e+12,-0.11,-0.08,0.99
1.487305037315e+12,-0.14,-0.06,1.02
1.48730503781e+12,-0.08,-0.12,0.96
1.487305038307e+12,-0.10,-0.12,1.00
1.487305038802e+12,-0.13,0.03,1.06
1.487305039298e+12,-0.12,-0.05,0.99
1.487305039745e+12,-0.12,0.00,0.94
1.487305040242e+12,-0.08,-0.04,0.97
1.487305040723e+12,-0.11,-0.01,0.94
1.487305041234e+12,-0.12,-0.03,1.04
1.487305041734e+12,-0.12,-0.06,1.02
1.487305042226e+12,-0.11,-0.01,1.06
1.48730504274e+12,-0.11,-0.06,1.02
1.487305043233e+12,-0.12,-0.02,1.03
1.48730504373e+12,-0.11,-0.05,1.01
1.487305044241e+12,-0.11,-0.02,1.01
1.487305044724e+12,-0.07,-0.06,0.98
1.487305045219e+12,-0.07,0.01,0.96
1.487305045713e+12,-0.11,-0.04,1.07
1.48730504621e+12,-0.12,-0.05,1.00
1.487305046722e+12,-0.12,-0.03,1.06
1.487305047217e+12,-0.11,-0.07,1.01
1.487305047713e+12,-0.12,-0.03,1.05
1.487305048209e+12,-0.10,-0.03,0.99
1.487305048705e+12,-0.12,-0.00,1.02
1.487305049201e+12,-0.08,-0.05,0.98
1.487305049665e+12,-0.10,0.00,1.02
1.487305050145e+12,-0.05,-0.04,0.96
1.487305050642e+12,-0.12,-0.03,0.99
1.487305051091e+12,-0.12,0.00,0.94
1.487305051601e+12,-0.10,-0.06,1.02
1.487305052096e+12,-0.10,-0.00,1.00
1.487305052577e+12,-0.07,-0.04,0.97
1.487305053073e+12,-0.11,-0.02,0.96
1.487305053571e+12,-0.12,-0.00,1.04
1.487305054064e+12,-0.08,-0.05,0.99
1.487305054529e+12,-0.10,0.00,1.01
1.487305055009e+12,-0.05,-0.04,0.96
1.48730505552e+12,-0.11,-0.05,1.00
1.487305056016e+12,-0.12,-0.03,1.07
1.487305056513e+12,-0.11,-0.08,1.01
1.487305057009e+12,-0.11,-0.01,1.08
1.48730505752e+12,-0.11,-0.07,1.02
1.487305058017e+12,-0.12,-0.01,1.05
1.487305058512e+12,-0.11,-0.07,1.01
1.487305059024e+12,-0.12,-0.02,1.06
1.487305059522e+12,-0.09,-0.07,1.02
1.487305060016e+12,-0.13,-0.00,1.05
1.487305060512e+12,-0.10,-0.06,0.99
1.487305060992e+12,-0.07,0.01,0.93
1.487305061505e+12,-0.12,-0.03,1.04
1.487305061999e+12,-0.11,-0.06,1.01
1.487305062496e+12,-0.11,-0.01,1.04
1.487305062992e+12,-0.10,-0.05,0.99
1.487305063488e+12,-0.10,-0.02,0.96
1.487305063984e+12,-0.11,0.01,1.01
1.48730506448e+12,-0.10,-0.01,0.99
1.487305064959e+12,-0.21,-0.02,0.99
1.487305065458e+12,-0.09,-0.04,0.97
1.487305065952e+12,-0.05,-0.02,1.00
1.487305066447e+12,-0.10,0.01,0.94
1.487305066942e+12,-0.05,-0.01,1.12
1.487305067456e+12,-0.10,-0.08,1.01
1.487305067951e+12,-0.09,-0.02,1.11
1.487305068447e+12,-0.10,-0.01,1.00
1.487305068942e+12,-0.04,-0.01,0.97
1.48730506944e+12,-0.06,-0.08,1.07
1.487305069934e+12,-0.13,-0.02,0.95
1.48730507043e+12,-0.03,-0.01,1.00
1.487305070927e+12,-0.11,-0.01,1.01
1.487305071422e+12,-0.05,-0.00,0.94
1.487305071922e+12,-0.05,-0.01,1.05
1.487305072414e+12,-0.12,-0.03,1.02
1.487305072928e+12,-0.05,-0.00,1.02
1.487305073407e+12,-0.08,-0.01,0.99
1.487305073903e+12,-0.10,-0.00,0.94
1.487305074382e+12,-0.06,0.00,0.99
1.487305074895e+12,-0.06,-0.03,1.04
1.487305075374e+12,-0.10,-0.03,0.94
1.487305075889e+12,-0.05,-0.02,1.00
1.487305076366e+12,-0.08,0.01,0.99
1.487305076862e+12,-0.09,-0.06,0.96
1.487305077357e+12,-0.05,0.01,0.96
1.487305077839e+12,-0.06,-0.03,0.97
1.48730507835e+12,-0.07,-0.03,1.02
1.48730507883e+12,-0.09,0.00,0.98
1.487305079325e+12,-0.05,-0.01,1.05
1.487305079823e+12,-0.09,-0.00,0.95
1.487305080317e+12,-0.13,0.01,0.96
1.487305080814e+12,-0.08,-0.02,1.08
1.48730508131e+12,-0.09,-0.04,0.96
1.487305081789e+12,-0.09,0.00,0.98
1.48730508229e+12,-0.06,-0.01,1.04
1.487305082781e+12,-0.08,-0.02,0.96
1.487305083277e+12,-0.09,-0.00,0.98
1.487305083773e+12,-0.04,-0.03,1.01
1.487305084273e+12,-0.08,-0.01,0.96
1.487305084749e+12,-0.07,-0.00,0.99
1.487305085245e+12,-0.05,-0.02,1.04
1.487305085742e+12,-0.12,-0.00,0.96
1.487305086237e+12,-0.08,0.00,0.97
1.487305086733e+12,-0.06,-0.01,1.05
1.487305087228e+12,-0.08,-0.04,0.98
1.48730508771e+12,-0.10,0.00,0.96
1.487305088157e+12,-0.05,0.00,0.95
1.487305088655e+12,-0.07,-0.04,1.02
1.487305089165e+12,-0.07,-0.00,1.02
1.487305089645e+12,-0.06,-0.00,0.99
1.487305090141e+12,-0.08,-0.02,0.96
1.487305090622e+12,-0.05,-0.00,0.98
1.487305091133e+12,-0.05,-0.04,1.06
1.487305091613e+12,-0.09,-0.02,0.96
1.487305092109e+12,-0.10,-0.00,0.97
1.487305092605e+12,-0.05,-0.01,1.07
1.4873050931e+12,-0.09,-0.03,0.97
1.487305093597e+12,-0.12,0.01,0.94
1.487305094094e+12,-0.06,-0.01,1.05
1.48730509459e+12,-0.09,-0.04,0.99
1.487305095068e+12,-0.10,0.02,0.96
1.487305095581e+12,-0.05,0.01,1.07
1.487305096076e+12,-0.09,-0.00,1.00
1.487305096556e+12,-0.05,0.05,0.97
1.487305097071e+12,-0.05,0.01,1.06
1.487305097563e+12,-0.07,-0.02,1.03
1.48730509806e+12,-0.05,0.05,1.00
1.487305098557e+12,-0.09,0.06,0.97
1.487305099055e+12,0.02,0.11,1.03
1.487305099547e+12,-0.07,0.13,1.00
1.487305100043e+12,-0.02,0.12,0.99
1.487305100542e+12,-0.06,0.12,1.00
1.487305101024e+12,-0.03,0.16,0.94
1.487305101515e+12,-0.15,0.18,0.98
1.487305102011e+12,-0.09,0.12,1.00
1.487305102509e+12,-0.14,0.15,1.00
1.487305103008e+12,-0.20,0.16,0.98
1.4873051035e+12,-0.12,0.08,1.01
1.487305103995e+12,-0.10,0.22,1.03
1.487305104491e+12,-0.09,0.16,1.07
1.487305104987e+12,-0.04,0.09,0.78
1.487305105483e+12,-0.08,0.14,1.05
1.487305105979e+12,-0.08,0.04,1.13
1.487305106476e+12,-0.11,0.07,0.89
1.487305106973e+12,-0.03,0.01,1.03
1.487305107467e+12,0.04,0.03,0.96
1.487305107964e+12,-0.10,0.10,1.20
1.487305108461e+12,-0.20,0.08,0.91
1.48730510894e+12,-0.08,0.04,0.91
1.48730510945e+12,-0.05,0.05,1.01
1.48730510993e+12,-0.15,0.02,0.96
1.487305110427e+12,-0.13,-0.08,0.97
1.487305110922e+12,-0.09,-0.08,0.99
1.48730511142e+12,-0.19,-0.04,1.05
1.487305111914e+12,-0.07,-0.03,0.95
1.487305112411e+12,-0.25,-0.01,1.01
1.487305112908e+12,-0.07,-0.06,0.99
1.487305113388e+12,-0.17,-0.10,0.94
1.487305113883e+12,-0.09,-0.07,0.97
1.48730511433e+12,-0.11,0.00,0.97
1.487305114844e+12,-0.12,-0.01,1.05
1.487305115338e+12,-0.06,-0.05,1.01
1.487305115834e+12,-0.07,-0.12,0.97
1.48730511633e+12,-0.10,-0.21,1.12
1.487305116828e+12,-0.06,-0.13,1.00
1.487305117324e+12,-0.10,-0.13,0.97
1.487305117822e+12,-0.10,-0.14,1.02
1.487305118314e+12,-0.15,-0.13,1.04
1.48730511881e+12,-0.09,-0.17,0.93
1.48730511931e+12,-0.16,-0.19,0.97
1.487305119804e+12,-0.08,-0.21,1.00
1.487305120298e+12,-0.09,-0.15,1.00
1.48730512081e+12,-0.13,-0.15,1.00
1.487305121291e+12,-0.09,-0.07,0.98
1.487305121804e+12,-0.09,-0.06,1.08
1.487305122298e+12,-0.12,0.02,1.01
1.487305122778e+12,-0.10,-0.02,0.94
1.487305123273e+12,-0.07,0.01,0.97
1.487305123771e+12,-0.13,0.02,0.95
1.487305124266e+12,-0.06,-0.02,1.00
1.48730512476e+12,-0.10,0.02,1.06
1.487305125258e+12,-0.11,0.05,0.98
1.487305125756e+12,-0.06,-0.04,1.04
1.487305126249e+12,-0.06,0.02,1.01
1.487305126746e+12,-0.08,0.04,1.02
1.48730512721e+12,-0.13,0.00,1.00
1.487305127706e+12,-0.07,-0.08,1.03
1.487305128201e+12,-0.06,0.00,0.99
1.487305128681e+12,-0.14,0.02,0.93
1.487305129146e+12,-0.07,0.00,1.06
1.487305129641e+12,-0.09,0.02,1.05
1.487305130137e+12,-0.09,0.03,1.01
1.487305130636e+12,-0.12,-0.00,0.92
1.487305131129e+12,-0.06,-0.01,1.00
1.487305131625e+12,-0.13,0.04,1.05
1.48730513209e+12,-0.13,0.00,1.01
1.487305132587e+12,-0.09,-0.05,0.97
1.487305133082e+12,-0.07,-0.01,1.03
1.487305133576e+12,-0.06,0.05,1.04
1.487305134077e+12,-0.13,0.03,0.90
1.487305134578e+12,-0.03,0.01,0.98
1.487305135053e+12,-0.14,0.04,0.94
1.487305135544e+12,-0.06,-0.01,1.00
1.487305136057e+12,-0.07,-0.00,1.02
1.487305136554e+12,-0.12,0.03,1.00
1.487305137032e+12,-0.08,-0.02,0.94
1.48730513755e+12,-0.13,-0.00,1.02
1.487305138039e+12,-0.12,0.02,1.02
1.487305138522e+12,-0.11,0.00,0.93
1.487305139033e+12,-0.07,0.01,1.04
1.487305139512e+12,-0.12,0.03,0.95
1.487305140007e+12,-0.05,-0.02,1.02
1.487305140521e+12,-0.10,-0.01,1.00
1.487305141016e+12,-0.27,0.03,1.00
1.487305141512e+12,-0.10,-0.19,0.96
1.487305142007e+12,-0.10,-0.02,1.05
1.487305142503e+12,-0.09,0.04,1.01
1.487305143e+12,-0.12,-0.06,0.90
1.487305143479e+12,-0.06,-0.02,0.99
1.487305143975e+12,-0.14,0.02,0.94
1.487305144472e+12,-0.04,0.02,0.98
1.487305144956e+12,-0.13,0.01,0.93
1.487305145448e+12,-0.08,0.02,0.99
1.487305145944e+12,-0.15,0.03,0.93
1.487305146432e+12,-0.06,0.02,0.99
1.487305146932e+12,-0.14,0.02,0.94
1.487305147416e+12,-0.09,0.00,1.00
1.48730514791e+12,-0.09,0.03,1.00
1.48730514841e+12,-0.11,-0.01,0.92
1.487305148913e+12,-0.07,-0.02,0.96
1.487305149392e+12,-0.15,0.04,0.91
1.487305149891e+12,-0.01,-0.01,0.98
1.487305150359e+12,-0.13,0.04,0.96
1.487305150872e+12,-0.07,-0.01,1.00
1.48730515137e+12,-0.21,0.03,1.06
1.487305151847e+12,-0.12,0.02,0.93
1.487305152343e+12,-0.08,0.01,0.98
1.487305152839e+12,-0.13,0.04,0.96
1.487305153344e+12,-0.06,0.01,1.00
1.487305153831e+12,-0.10,0.04,1.06
1.487305154326e+12,-0.14,0.01,0.92
1.487305154807e+12,-0.06,0.01,0.98
1.487305155304e+12,-0.12,0.02,0.93
1.4873051558e+12,-0.07,0.02,0.98
1.487305156278e+12,-0.13,0.02,0.94
1.487305156773e+12,-0.04,0.01,0.99
1.487305157256e+12,-0.14,0.01,0.95
1.487305157754e+12,-0.07,-0.00,0.99
1.487305158246e+12,-0.13,0.03,0.96
1.487305158727e+12,-0.09,0.00,0.99
1.487305159222e+12,-0.10,0.05,0.93
1.487305159721e+12,-0.09,0.06,0.98
1.487305160197e+12,-0.11,0.10,0.97
1.487305160695e+12,-0.07,0.06,0.98
1.487305161189e+12,-0.06,0.07,1.02
1.487305161687e+12,-0.10,0.13,0.98
1.487305162184e+12,-0.05,0.12,0.98
1.487305162677e+12,-0.08,0.14,1.04
1.487305163158e+12,-0.11,0.11,0.99
1.487305163655e+12,-0.07,0.10,0.98
1.487305164149e+12,-0.07,0.21,0.90
1.487305164646e+12,-0.09,0.15,1.02
1.487305165141e+12,-0.08,0.08,0.98
1.487305165639e+12,-0.15,0.04,1.02
1.487305166133e+12,-0.12,0.08,1.04
1.487305166629e+12,-0.12,0.04,1.06
1.487305167126e+12,-0.15,0.03,0.98
1.487305167622e+12,-0.16,0.04,1.00
1.487305168071e+12,-0.11,0.00,0.96
1.487305168565e+12,-0.11,0.03,0.98
1.487305169063e+12,-0.10,-0.04,1.01
1.487305169557e+12,-0.11,0.01,1.01
1.487305170055e+12,-0.07,-0.01,0.97
1.487305170549e+12,-0.06,-0.04,1.04
1.487305171062e+12,-0.12,-0.06,1.03
1.487305171557e+12,-0.06,-0.05,1.01
1.487305172054e+12,-0.13,-0.01,1.02
1.487305172549e+12,-0.11,-0.00,1.00
1.48730517306e+12,-0.12,-0.01,1.00
1.487305173542e+12,-0.12,-0.04,0.83
1.487305174052e+12,-0.12,-0.07,1.01
1.487305174532e+12,-0.04,-0.04,0.92
1.487305175045e+12,-0.03,0.06,1.01
1.487305175525e+12,-0.09,0.06,0.94
1.487305176021e+12,-0.07,0.09,0.95
1.487305176517e+12,-0.14,0.06,1.06
1.487305177013e+12,-0.04,0.00,0.95
1.487305177492e+12,-0.12,0.04,0.97
1.487305177989e+12,-0.11,0.02,0.93
1.487305178487e+12,-0.10,0.02,0.92
1.487305178964e+12,-0.08,-0.03,0.94
1.487305179459e+12,0.06,-0.01,0.98
1.487305179956e+12,-0.12,-0.06,0.99
1.487305180453e+12,-0.04,-0.09,0.95
1.487305180932e+12,-0.09,-0.14,0.99
1.487305181444e+12,-0.15,-0.09,1.01
1.487305181925e+12,-0.31,-0.16,0.96
1.48730518242e+12,-0.21,-0.13,0.98
1.487305182916e+12,-0.11,-0.13,1.00
1.487305183428e+12,-0.07,-0.13,1.01
1.487305183924e+12,-0.10,-0.00,1.02
1.487305184419e+12,-0.02,-0.07,1.01
1.487305184918e+12,-0.03,-0.06,0.94
1.487305185412e+12,-0.07,-0.04,1.00
1.487305185908e+12,-0.05,-0.05,1.01
1.487305186419e+12,-0.07,-0.04,1.03
1.487305186915e+12,-0.08,-0.01,1.04
1.487305187411e+12,-0.06,-0.17,0.99
1.487305187908e+12,-0.11,-0.04,1.00
1.487305188406e+12,-0.06,-0.04,1.01
1.487305188899e+12,-0.08,-0.01,1.04
1.487305189411e+12,-0.11,0.03,1.03
1.487305189907e+12,-0.09,0.00,1.03
1.48730519039e+12,-0.12,0.01,0.94
1.4873051909e+12,-0.11,-0.00,1.03
1.487305191395e+12,-0.05,-0.03,1.03
1.487305191892e+12,-0.09,-0.02,1.03
1.487305192389e+12,-0.08,0.03,1.01
1.487305192883e+12,-0.10,0.01,0.92
1.487305193378e+12,-0.05,0.00,1.00
1.487305193874e+12,-0.10,-0.02,1.02
1.487305194387e+12,-0.10,0.04,1.02
1.487305194868e+12,-0.08,0.03,0.89
1.487305195363e+12,-0.02,-0.00,1.02
1.487305195876e+12,-0.04,0.01,1.04
1.48730519637e+12,-0.09,0.04,1.02
1.487305196851e+12,-0.09,0.01,0.99
1.487305197363e+12,-0.07,-0.02,1.02
1.487305197858e+12,-0.05,0.02,1.00
1.487305198354e+12,-0.08,0.00,1.04
1.487305198837e+12,-0.13,0.03,0.95
1.487305199345e+12,-0.03,-0.03,1.00
1.487305199825e+12,-0.02,0.00,0.99
1.487305200323e+12,-0.15,0.02,0.98
1.487305200822e+12,-0.07,-0.02,1.00
1.487305201314e+12,-0.04,-0.00,1.00
1.487305201762e+12,-0.08,0.00,0.94
1.487305202258e+12,-0.11,0.02,0.94
1.487305202755e+12,-0.04,-0.02,1.01
1.487305203249e+12,-0.03,-0.01,1.01
1.487305203763e+12,-0.09,0.03,1.02
1.487305204242e+12,-0.06,0.01,0.96
1.487305204738e+12,-0.09,0.05,1.04
1.487305205254e+12,-0.08,0.08,1.03
1.487305205729e+12,-0.05,0.02,0.99
1.487305206241e+12,-0.07,0.01,1.02
1.487305206723e+12,-0.04,-0.02,0.99
1.48730520722e+12,-0.04,-0.01,1.00
1.487305207729e+12,-0.04,-0.03,1.04
1.487305208209e+12,-0.10,-0.06,0.96
1.487305208705e+12,-0.07,-0.04,0.97
1.487305209203e+12,-0.05,-0.04,1.00
1.487305209697e+12,-0.10,-0.00,0.95
1.487305210194e+12,-0.06,-0.03,1.01
1.487305210689e+12,-0.13,-0.00,0.94
1.487305211185e+12,-0.11,-0.01,0.95
1.487305211665e+12,-0.12,-0.01,0.95
1.487305212161e+12,-0.12,0.00,0.93
1.487305212657e+12,-0.05,-0.02,0.97
1.487305213154e+12,-0.02,-0.01,1.04
1.487305213648e+12,-0.06,-0.02,1.01
1.487305214145e+12,-0.12,-0.01,0.94
1.487305214625e+12,-0.14,0.02,0.93
1.487305215121e+12,-0.13,0.01,0.93
1.487305215618e+12,-0.14,0.01,0.94
1.487305216097e+12,-0.15,0.03,0.94
1.487305216561e+12,-0.15,0.00,1.02
1.487305217056e+12,-0.10,0.02,1.05
1.487305217552e+12,-0.04,0.02,0.98
1.487305218032e+12,-0.04,0.02,0.98
1.48730521853e+12,-0.04,0.01,0.99
1.487305219024e+12,-0.05,0.01,0.99
1.487305219524e+12,-0.04,0.02,1.01
1.487305220024e+12,-0.04,0.01,0.99
1.487305220496e+12,-0.03,0.00,0.99
1.487305220992e+12,-0.03,0.02,0.98
1.487305221472e+12,-0.03,0.02,0.99
1.48730522197e+12,-0.02,0.01,0.98
1.487305222464e+12,-0.04,0.02,0.99
1.487305222943e+12,-0.03,0.02,0.97
1.487305223441e+12,-0.04,0.02,0.97
1.487305223935e+12,-0.03,0.02,0.97
1.487305224415e+12,-0.03,0.01,0.98
1.487305224913e+12,-0.03,0.02,0.98
1.487305225391e+12,-0.03,0.02,0.97
1.487305225888e+12,-0.04,0.03,0.97
1.487305226384e+12,-0.04,0.02,0.96
1.487305226863e+12,-0.03,0.02,0.98
1.487305227361e+12,-0.03,0.02,0.97
1.487305227856e+12,-0.03,0.01,0.97
1.487305228337e+12,-0.03,0.01,0.97
1.487305228833e+12,-0.05,0.01,0.98
1.487305229328e+12,-0.04,0.02,0.98
1.487305229807e+12,-0.03,0.01,0.98
1.487305230305e+12,-0.04,0.02,0.98
1.487305230803e+12,-0.04,0.01,1.00
1.487305231294e+12,-0.04,0.01,1.00
1.487305231791e+12,-0.06,-0.01,1.00
1.487305232288e+12,-0.14,0.01,0.94
1.487305232783e+12,-0.13,0.03,0.94
1.487305233263e+12,-0.06,0.04,0.98
1.487305233759e+12,-0.06,0.03,1.03
1.487305234255e+12,0.07,0.11,0.89
1.487305234751e+12,-0.10,0.15,0.96
1.487305235231e+12,-0.06,0.14,0.99
1.487305235742e+12,-0.08,0.14,1.04
1.487305236223e+12,-0.09,0.13,0.96
1.487305236718e+12,-0.15,0.19,0.97
1.487305237214e+12,-0.15,0.24,0.84
1.48730523771e+12,-0.09,0.05,1.02
1.48730523819e+12,-0.10,0.19,0.94
1.487305238703e+12,-0.17,0.14,1.03
1.487305239198e+12,-0.24,0.10,1.09
1.487305239678e+12,-0.07,0.07,0.94
1.487305240191e+12,0.86,0.10,1.12
1.487305240671e+12,-0.07,0.08,0.93
1.487305241119e+12,-0.20,0.00,0.98
1.487305241629e+12,-0.12,0.11,1.03
1.487305242126e+12,-0.08,0.06,1.03
1.487305242607e+12,-0.08,0.08,0.89
1.487305243101e+12,-0.13,0.08,0.96
1.487305243601e+12,-0.13,0.06,0.91
1.487305244093e+12,-0.11,0.04,1.01
1.487305244588e+12,-0.15,0.08,1.04
1.487305245085e+12,-0.07,0.04,1.06
1.487305245582e+12,-0.14,0.07,0.92
1.487305246078e+12,-0.18,-0.00,1.01
1.487305246574e+12,-0.14,0.02,0.98
1.487305247056e+12,-0.14,-0.04,0.93
1.487305247551e+12,-0.05,0.11,1.00
1.487305248062e+12,-0.01,-0.17,1.10
1.487305248542e+12,-0.16,-0.03,0.99
1.487305249055e+12,-0.18,-0.04,1.05
1.487305249551e+12,-0.09,-0.05,1.04
1.487305250046e+12,-0.29,0.04,0.98
1.487305250542e+12,-0.11,0.04,1.03
1.487305251041e+12,-0.17,0.05,1.11
1.487305251535e+12,-0.22,0.06,1.06
1.48730525203e+12,-0.10,0.06,0.94
1.487305252525e+12,-0.19,0.07,1.01
1.487305253021e+12,-0.13,-0.00,1.06
1.487305253517e+12,-0.14,0.01,0.95
1.487305254013e+12,-0.21,-0.05,1.02
1.487305254526e+12,-0.11,-0.05,1.35
1.487305255006e+12,-0.23,-0.19,0.95
1.487305255503e+12,-0.03,-0.13,0.94
1.487305255996e+12,-0.16,-0.06,0.96
1.487305256492e+12,-0.06,-0.29,1.03
1.487305256989e+12,-0.13,-0.25,1.11
1.487305257502e+12,-0.12,-0.25,1.01
1.487305257981e+12,-0.10,-0.21,0.97
1.487305258477e+12,-0.08,-0.15,0.94
1.487305258973e+12,-0.13,-0.17,0.99
1.487305259452e+12,-0.10,-0.08,0.93
1.487305259949e+12,-0.09,-0.09,0.97
1.487305260445e+12,-0.13,-0.01,0.99
1.487305260941e+12,-0.07,-0.03,1.02
1.487305261436e+12,-0.14,-0.01,0.97
1.487305261932e+12,-0.05,-0.02,1.07
1.487305262382e+12,-0.13,0.00,0.97
1.487305262892e+12,-0.05,-0.00,1.05
1.487305263372e+12,-0.17,0.02,0.96
1.487305263868e+12,-0.08,0.02,1.06
1.487305264366e+12,-0.13,-0.00,0.98
1.487305264872e+12,-0.10,0.03,1.02
1.487305265357e+12,-0.13,-0.02,1.01
1.487305265853e+12,-0.06,0.00,1.07
1.487305266364e+12,-0.14,-0.02,1.00
1.487305266858e+12,-0.05,-0.00,1.07
1.48730526734e+12,-0.15,-0.00,0.97
1.487305267851e+12,-0.09,0.02,1.03
1.487305268331e+12,-0.13,-0.01,0.99
1.487305268828e+12,-0.11,0.03,0.97
1.487305269323e+12,-0.06,0.03,0.97
1.487305269804e+12,-0.15,-0.01,0.98
1.487305270314e+12,-0.10,0.02,1.02
1.48730527081e+12,-0.12,-0.02,1.00
1.487305271306e+12,-0.06,0.01,1.06
1.487305271804e+12,-0.15,-0.01,0.99
1.4873052723e+12,-0.08,0.03,1.02
1.487305272796e+12,-0.13,-0.03,1.01
1.48730527329e+12,-0.06,0.01,1.07
1.487305273786e+12,-0.15,-0.00,0.97
1.487305274285e+12,-0.07,0.01,1.04
1.487305274778e+12,-0.15,-0.01,0.99
1.487305275275e+12,-0.09,0.02,1.01
1.487305275769e+12,-0.13,-0.02,0.99
1.487305276268e+12,-0.10,0.03,1.00
1.487305276761e+12,-0.12,-0.02,1.02
1.487305277257e+12,-0.06,0.00,1.05
1.487305277754e+12,-0.14,-0.03,0.99
1.487305278252e+12,-0.11,0.02,0.99
1.48730527873e+12,-0.07,0.04,0.96
1.487305279226e+12,-0.16,0.02,0.97
1.487305279724e+12,-0.08,0.02,1.03
1.48730528022e+12,-0.14,-0.02,1.00
1.487305280667e+12,-0.06,0.00,0.95
1.487305281163e+12,-0.16,-0.02,0.99
1.487305281659e+12,-0.10,0.02,1.00
1.487305282171e+12,-0.12,-0.02,1.01
1.487305282667e+12,-0.06,0.01,1.05
1.487305283147e+12,-0.15,-0.00,0.97
1.487305283659e+12,-0.09,0.01,1.03
1.48730528414e+12,-0.15,-0.02,0.99
1.487305284634e+12,-0.09,0.03,0.99
1.48730528513e+12,-0.07,0.03,0.97
1.48730528561e+12,-0.16,0.04,0.96
1.487305286107e+12,-0.05,-0.00,1.05
1.487305286603e+12,-0.15,-0.00,0.98
1.487305287099e+12,-0.08,0.03,1.02
1.487305287594e+12,-0.14,-0.03,0.99
1.487305288089e+12,-0.11,0.04,0.97
1.487305288609e+12,-0.07,0.04,0.98
1.48730528907e+12,-0.15,0.00,0.97
1.487305289545e+12,-0.11,0.04,0.99
1.487305290057e+12,-0.07,0.02,1.00
1.487305290557e+12,-0.06,0.01,1.04
1.487305291034e+12,-0.15,0.05,0.96
1.487305291528e+12,-0.07,0.03,0.99
1.487305292025e+12,-0.13,0.05,0.98
1.487305292473e+12,-0.12,0.00,1.02
1.487305292969e+12,-0.05,0.02,0.99
1.487305293464e+12,-0.13,0.06,0.97
1.48730529396e+12,-0.09,0.01,1.00
1.487305294457e+12,-0.05,0.01,1.04
1.487305294955e+12,-0.14,0.05,0.96
1.487305295434e+12,-0.05,0.03,0.99
1.487305295928e+12,-0.15,0.06,0.96
1.487305296424e+12,-0.09,0.02,0.99
1.487305296904e+12,-0.11,0.05,0.98
1.487305297401e+12,-0.10,0.01,1.00
1.487305297912e+12,-0.05,0.01,1.05
1.487305298393e+12,-0.14,0.06,0.96
1.487305298889e+12,-0.09,0.02,0.99
1.487305299383e+12,-0.10,0.04,1.02
1.487305299879e+12,-0.14,0.01,0.95
1.487305300377e+12,-0.03,0.04,1.03
1.487305300871e+12,-0.12,0.05,0.97
1.48730530137e+12,-0.12,0.00,1.00
1.487305301865e+12,-0.06,0.01,1.04
1.487305302359e+12,-0.18,0.06,0.96
1.487305302809e+12,-0.06,0.00,1.03
1.487305303303e+12,-0.04,0.06,1.04
1.487305303799e+12,-0.14,0.10,0.95
1.487305304295e+12,-0.18,0.17,0.98
1.487305304776e+12,-0.08,0.19,0.95
1.487305305273e+12,-0.07,0.18,0.96
1.487305305767e+12,-0.10,0.16,0.99
1.487305306248e+12,-0.10,0.09,0.98
1.487305306742e+12,-0.08,0.15,0.94
1.487305307223e+12,-0.09,0.09,0.98
1.48730530772e+12,-0.05,-0.04,0.92
1.487305308216e+12,-0.11,-0.00,0.96
1.487305308713e+12,-0.17,-0.04,1.02
1.487305309207e+12,-0.16,-0.01,0.92
1.487305309702e+12,-0.14,0.09,1.00
1.4873053102e+12,-0.11,0.07,0.94
1.487305310678e+12,-0.18,0.15,0.94
1.487305311175e+12,-0.10,0.10,0.99
1.487305311671e+12,-0.16,0.06,1.02
1.487305312168e+12,-0.16,0.01,1.00
